Timestamp,I agree to these terms and conditions,Which of the following roles best describes you?,Which of the following do you have significant formal training in or experience with? Select all that apply.,Where do you currently primarily work?,How would you describe your work?,How would you rate your computational skills?,How would you rate your comfort in developing new computational skills?,How manual would you say your current typical analysis workflow(s) are? ,How do you generally go about solving an image analysis problem? Check the approach(es) you use the most.,"Have you ever used forum.image.sc, and how?",How frequently do you use scripting to solve image analysis problems?,How frequently do you use machine learning (including but not limited to deep learning or Large Language Models) to solve image analysis problems?,"In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Scholarly ""best practices"" article]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Written step-by-step tutorial]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Video tutorial]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Interactive webinar]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [One-on-one ""office hours"" with an expert]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [In person seminar/tutorial lasting <1 day]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Multiday workshop]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Human+machine dialogues with an LLM]",How interested are you in learning more about the following topics? [Image analysis theory],How interested are you in learning more about the following topics? [General image analysis best practices],How interested are you in learning more about the following topics? [Image analysis practices related to my (sub) discipline],How interested are you in learning more about the following topics? [Learning to use a particular software tool],How interested are you in learning more about the following topics? [Deep learning as applied to image analysis],How interested are you in learning more about the following topics? [Analyzing large images/large numbers of images],How interested are you in learning more about the following topics? [Visualizing image analysis results],How interested are you in learning more about the following topics? [Image analysis training and education (pedagogy)],The next question will ask you about particular image analysis tools and techniques. Do you want to answer questions about microscopy in the field/area of life sciences or physical sciences?,What image analysis tools have you used before? (check all that apply),What image analysis tools do you use the most?,"If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Cost]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Ease of use]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Ease of access]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Flexibility]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Availability of tutorials]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [The ability to perform analyses without prior programming knowledge]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Reproducibility/transparency about how analysis was done]",What kinds of images do you commonly want to analyze (select all that apply? [Brightfield/DIC/phase-contrast of cells or organisms from manually selected fields],What kinds of images do you commonly want to analyze (select all that apply? [Brightfield/DIC/phase-contrast of cells or organisms from an automated microscope (such as a high content imager)],What kinds of images do you commonly want to analyze (select all that apply? [Fluorescent images of cells/organisms from manually selected fields],What kinds of images do you commonly want to analyze (select all that apply? [Fluorescent images of cells/organisms from an automated microscope (such as a high content imager)],What kinds of images do you commonly want to analyze (select all that apply? [Histologically stained tissue sections],What kinds of images do you commonly want to analyze (select all that apply? [Electron microscopy],What kinds of images do you commonly want to analyze (select all that apply? [Imaging mass spectrometry],What kinds of images do you commonly want to analyze (select all that apply? [Imaging flow cytometry],What kinds of images do you commonly want to analyze (select all that apply? [Superresolution (PALM/STORM)],What kinds of images do you commonly want to analyze (select all that apply? [Autofluorescence imaging (i.e. FLIM)],What kinds of images do you commonly want to analyze (select all that apply? [Other],"What image analysis problems (i.e. finding nuclei, tissue analysis, analysis of super-resolution data, etc) do you think are generally well-solved?","What image analysis problems (i.e. finding nuclei, tissue analysis, analysis of super-resolution data, etc) do you wish had easier/better solutions?",How do you decide when your workflow is right/good enough?,What image analysis tools have you used before? (check all that apply).1,What image analysis tools do you use the most?.1,"If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Cost]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Ease of use]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Ease of access]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Flexibility]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Availability of tutorials]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [The ability to perform analyses without prior programming knowledge]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Reproducibility/transparency about how analysis was done]",What kinds of images do you commonly want to analyze (select all that apply? [Optical microscopy/DIC/fractography],What kinds of images do you commonly want to analyze (select all that apply? [Scanning electron microscopy (secondary electron or back scattered imaging)],"What kinds of images do you commonly want to analyze (select all that apply? [Transmission electron microscopy (including electron diffraction and STEM imaging, e.g. HAADF-STEM)]","What kinds of images do you commonly want to analyze (select all that apply? [Spectroscopy/diffractive imaging in the SEM/TEM (eg. EDS, EBSD, EELS, CL)]",What kinds of images do you commonly want to analyze (select all that apply? [Imaging with mass spectrometry (eg SIMS/APT)],What kinds of images do you commonly want to analyze (select all that apply? [X-ray microscopy (including tomography)],"What kinds of images do you commonly want to analyze (select all that apply? [Scanning probe microscopy (AFM, STM and related techniques)]",What kinds of images do you commonly want to analyze (select all that apply? [Fluorescence microscopy],What kinds of images do you commonly want to analyze (select all that apply? [Other].1,"What image analysis problems (i.e. segmenting particles, 3D reconstruction, spectroscopic analysis, extracting force/mechanical property measurements, etc) do you think are generally well-solved?","What image analysis problems (i.e. segmenting particles, 3D reconstruction, spectroscopic analysis, extracting force/mechanical property measurements, etc) do you wish had easier/better solutions?",How do you decide when your workflow is right/good enough?.1,Where did you hear about this survey? Please select all that apply.,Please select any of the following you have attended in the past,"How would you most prefer to be notified about image analysis workshops, sessions, or conferences being planned?","Are there any image analysis workshops, tutorials, or conferences that you have participated in and found particularly helpful?  If yes, what made them beneficial?","Have you put into practice things you have learned at image analysis workshops/tutorials? If not, why not?",Are there any conferences you've attended in the past that you think would particularly benefit from the addition/expansion of image analysis offerings?,"What specific topics (i.e. overviews of a particular tool, comparisons between pieces of software, or how to use a certain tool for a certain kind of experiment) would you like to see prioritized for future image analysis workshop and tutorial offerings?",What do you think analysis tool CREATORS (such as software developers) could/should do to make image analysis better and more successful? How best could we encourage them to do it?,What do you think analysis tool USERS (such as microscopists) could/should do to make image analysis better and more successful?  How best could we encourage them to do it?,"What, if anything, would make forum.image.sc more useful to you?",Any other thoughts?,Single_Role,Trainee_Status,Work,Computation,Comfort,Manual,Science_Cat,In_Practice
11/21/2024 15:57:28,Yes,Facility staff,"Cell/Molecular Biology, Image analysis/processing",North America,1,5,3,4.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions in the scientific literature",I've never heard of it,2,5,Very preferable,Very preferable,Moderately preferable,Somewhat preferable,Very preferable,Very preferable,Moderately preferable,Not at all preferable,Somewhat interested,Very interested,Very interested,Very interested,Moderately interested,Moderately interested,Very interested,Somewhat interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Very important,Moderately important,Moderately important,Very important,Very important,Very important,2D,2D,"2D, 2D + time, 3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume), 3D large volume + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume), 3D large volume + time","2D, 3D (<3000x3000x100)",,,,,,,finding nuclei,cell boundary,"Other people can do it, too.",No tools,No tools,,,,,,,,,,,,,,,,,,,,My local microscopy facility,"Workshop/tutorial on imaging or image analysis, Conference dedicated to imaging or image analysis","My local microscopy facility, Email list",,Yes,,,More step-by-step procedures.  Describe pros and cons of a particular tool.,Transparency of image acquisition,,,Faculty/Staff,Non Trainee,Imaging,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,Yes
11/22/2024 14:27:04,Yes,Postdoctoral fellow,Cell/Molecular Biology,North America,4,3,6,3.0,"Sit down with a tool I know and start playing with the data, Look up solutions generally on the internet (Google)",I've seen it come up in search results but I don't use it as a place to regularly look for information,3,2,Moderately preferable,Moderately preferable,Very preferable,Moderately preferable,Moderately preferable,Moderately preferable,Very preferable,Somewhat preferable,Moderately interested,Very interested,Very interested,Very interested,Moderately interested,Very interested,Moderately interested,Somewhat interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Moderately important,Very important,Very important,Very important,Moderately important,Very important,Moderately important,,,"2D, 2D + time, 3D (<3000x3000x100)",,"2D, 3D (<3000x3000x100)",,,,,,,Finding nuclei,"Analyzing cell morphology and multi-label co-localization in thick, 3D wholemount tissue sections of non-model tissue where cells/neurons are not uniform in shape/size",When someone other than me can get consistent results with data obtained using slightly different imaging settings,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other social media,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis","Word of mouth, My local microscopy facility, A discipline-specific society or network, Other social media, Email list",A multi-day conference where we had several days of building up both the theory and the reality of using various imaging analysis pipelines- and then also got to practice it under the watch of experts,"Yes, I have.","The Society for Neuroscience, and Society for Integrative and Comparative Biology",I need to attend an IMARIS workshop specific to my needs - new institution has a license and I feel like I must be trying to reinvent the wheel with it. My tissue/applications cannot be that different from other research - there have to be already-invented solutions out there for my needs.,"More video tutorials / screenshot tutorials, and tutorials that start from the very beginning (e.g., ""cleaning"" up the data, like normalizing intensities across depths and such, before beginning to use other analyses)","Take more notes on pipelines and especially problem-solving. Begin note-taking and consistency in work pipelines from the microscope while capturing data before getting to the analysis tool. To make these priorities, the heads of labs/PIs would have to show that they care about it rather than letting trainees flounder on their own before belatedly realizing these are best practices.",,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,High Comfort,Variable Automation,Life Sciences,Yes
11/22/2024 14:46:26,Yes,Research scientist/associate/staff,"Cell/Molecular Biology, Developmental Biology, Statistics/Biostatistics, Image analysis/processing",North America,4,5,4,2.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature",I've never heard of it,3,1,Moderately preferable,Very preferable,Moderately preferable,Somewhat preferable,Very preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Moderately interested,Moderately interested,Moderately interested,Very interested,Very interested,Moderately interested,Moderately interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Moderately important,Moderately important,Very important,Somewhat important,Very important,Very important,,,"2D, 3D (<3000x3000x100), 3D + time, 3D large volume + time",,,,,,,,,"finding nuclei, fluorescent intensity of ROIs, Calcium imaging dF/F, tracing large axons","tracing of dendrites and fine processes, automated calcium imaging","I use at least 2 extreme samples and make sure that my workflow can detect everything I need in both (for example a very dense, very bright sample compared to a faint or sparsely labeled sample). Once I am convinced that the full range of samples can be analyzed by my pipeline, then I proceed with processing all of the blinded data.",No tools,No tools,,,,,,,,,,,,,,,,,,,,"Word of mouth, Other social media","Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis","Word of mouth, My local microscopy facility, A discipline-specific society or network, Email list",AQLM course at Woods Hole was particularly helpful because I got to try multiple different imaging modalities and I got to use my own samples.,Of course!,"ASCB Cell Bio and SfN Neuroscience could both benefit from expanding their imaging sessions - they always seem like a side ""special interest"" thing instead of a main event.",not sure,"More user-friendly user interfaces! Have you used the MolDev IXM? The user interface is awful. Partly because it's excessively confusing, but more so that they use the wrong words for things. I wish the developers would talk to scientists to learn what a plate and a well and a slide really are.","This is a difficult question because no one should work for free, but giving feedback is always helpful.","I don't know, I hadn't heard of it before but am going to check it out now.","Nope, good luck with your survey!",Faculty/Staff,Non Trainee,Balanced,Medium Skill,Medium Comfort,Highly Automated,Life Sciences,Yes
11/22/2024 15:16:34,Yes,Research scientist/associate/staff,"Physics/Biophysics, Image analysis/processing, Computer vision, Deep learning",Europe,5,5,5,5.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up or ask on forum.image.sc, Look up solutions in the scientific literature","I use it as a place to look for information, but I don't post there (but I do want to or wish I could)",4,5,Moderately preferable,Very preferable,Very preferable,Moderately preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Very interested,Very interested,Very interested,Moderately interested,Very interested,Very interested,Very interested,Very interested,"Physical sciences: e.g. chemistry, geology, materials sciences",No tools,No tools,,,,,,,,,,,,,,,,,,,,,,"Other commercial software, Open source point-and-click software, Computational libraries and scripts","Other commercial software (Avizo, Imaris, Volocity, etc)",Moderately important,Moderately important,Moderately important,Very important,Somewhat important,Not at all important,Moderately important,2D,2D,,2D,,"3D (<3000x3000x100), 3D + time, 3D (large volume), 3D large volume + time",,,,"3D reconstruction, particles segmentation, extracting strain fields (DVC)","DVC, 4D segmentation e",,Other social media,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis","Other social media, Email list, Central online calendar of events","Workshop on Image analysis for earth sciences (by Renée Heilbronner), DVC analysis with Avizo ,(by 3Dmagination)",,,Unsupervised Deep Learning for image segmentation ,,,,,Faculty/Staff,Non Trainee,Balanced,Medium Skill,Medium Comfort,Variable Automation,Physical Sciences,
11/23/2024 13:23:56,Yes,Principal investigator,"Statistics/Biostatistics, Image analysis/processing, Computer science, Software engineering, Computer vision",North America,5,7,7,5.0,Sit down with a tool I know and start playing with the data,"I use it as a place to look for information, but I don't post there (and don't especially want to)",6,4,Moderately preferable,Very preferable,Moderately preferable,Not at all preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Not at all preferable,Moderately interested,Moderately interested,Moderately interested,Somewhat interested,Very interested,Very interested,Somewhat interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Somewhat important,Moderately important,Moderately important,Moderately important,Not at all important,Not at all important,Somewhat important,"2D, 2D + time","2D, 2D + time",2D,2D,2D,,,,,2D,,"finding nuclei, computing feature embeddings",subpopulation analysis,"positive and negative controls, power analyses",No tools,No tools,,,,,,,,,,,,,,,,,,,,"Postings on image.sc forum or microforum, Other social media","Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis, Hackathon (software development meetup) dedicated to imaging or image analysis",Email list,,yes,,"deep embeddings, subpopulation analyses",more use of DL in well-solved cases,,,,Principle Investigator,Non Trainee,Balanced,High Skill,High Comfort,Variable Automation,Life Sciences,Yes
11/23/2024 15:59:02,Yes,Facility staff,"Chemistry/Biochemistry, Cell/Molecular Biology, Developmental Biology, Statistics/Biostatistics, Image analysis/processing",Europe,7,5,5,6.0,"Sit down with a tool I know and start playing with the data, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature","I use it as a place to look for information, and I sometimes post questions there",6,4,Moderately preferable,Moderately preferable,Somewhat preferable,Not at all preferable,Not at all preferable,Somewhat preferable,Moderately preferable,Not at all preferable,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Moderately important,Moderately important,Moderately important,Moderately important,Moderately important,Moderately important,"2D, 2D + time, 3D + time","2D, 2D + time, 3D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume)","2D, 2D + time, 3D (<3000x3000x100), 3D + time",,,,"3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume)","3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume)","3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume)",Segmentation of nuclei,Spatial relationships between cells. Multiplex analysis. ,Eyeball and statistics,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other social media,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis, Hackathon (software development meetup) dedicated to imaging or image analysis","Word of mouth, My local microscopy facility, Postings on image.sc forum or microforum, A discipline-specific society or network, Other social media, Email list, Central online calendar of events",Omero users group. Data organisation and data basing. ,Yes,,Open source applications for multiplex labelled samples. Spatial relationships. Integration with high performance computing and other softwares. ,Have a single file format!,Accessibility and sharing. FAIR principals. ,,,Faculty/Staff,Non Trainee,Analyst,Medium Skill,Medium Comfort,Highly Manual,Life Sciences,Yes
11/23/2024 23:45:42,Yes,Research scientist/associate/staff,"Cell/Molecular Biology, Developmental Biology, Image analysis/processing",Asia,3,5,6,3.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature",I've never heard of it,1,3,Moderately preferable,Very preferable,Very preferable,Very preferable,Somewhat preferable,Very preferable,Moderately preferable,Not at all preferable,Somewhat interested,Moderately interested,Very interested,Very interested,Very interested,Very interested,Somewhat interested,Somewhat interested,"Life sciences: e.g. biology, biomedicine","Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Very important,Very important,Very important,Moderately important,Very important,Somewhat important,Moderately important,"2D, 3D (<3000x3000x100)","2D, 2D + time, 3D (<3000x3000x100), 3D + time","2D, 3D (<3000x3000x100)","2D + time, 3D (<3000x3000x100), 3D + time","2D, 3D (<3000x3000x100)",,,,,,,"Cell segmentation, Tissue analysis",Filament resolution and segmentation,Can be replicated and automated with high precision,No tools,No tools,,,,,,,,,,,,,,,,,,,,Email list,Workshop/tutorial on imaging or image analysis,"Word of mouth, Email list","Singapore Imaris User Group Meeting 2024, very helpful in providing scenario-based solutions",Yes,,,,,,,Faculty/Staff,Non Trainee,Balanced,Medium Skill,High Comfort,Variable Automation,Life Sciences,Yes
11/24/2024 8:30:37,Yes,Research scientist/associate/staff,Cell/Molecular Biology,Asia,2,1,4,4.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google)",I've seen it come up in search results but I don't use it as a place to regularly look for information,1,1,Somewhat preferable,Moderately preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Moderately interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software","Other commercial software (Imaris, Volocity, etc)",Somewhat important,Very important,Very important,Moderately important,Very important,Moderately important,Very important,2D + time,"2D, 2D + time","2D + time, 3D + time","2D + time, 3D + time",2D,,,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,"My local microscopy facility, Email list",Workshop/tutorial on imaging or image analysis,"My local microscopy facility, Email list",,,,,,,,,Faculty/Staff,Non Trainee,Imaging,Low Skill,Medium Comfort,Variable Automation,Life Sciences,
11/25/2024 6:51:10,Yes,Undergraduate/Graduate student,"Statistics/Biostatistics, Computer science",Europe,7,5,7,4.0,"Sit down with a tool I know and start playing with the data, Ask a large language model, Look up solutions generally on the internet (Google)",I've seen it come up in search results but I don't use it as a place to regularly look for information,7,7,Not at all preferable,Moderately preferable,Very preferable,Not at all preferable,Somewhat preferable,Somewhat preferable,Not at all preferable,Very preferable,Not at all interested,Not at all interested,Somewhat interested,Somewhat interested,Moderately interested,Moderately interested,Moderately interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Very important,Very important,Moderately important,Moderately important,Moderately important,Moderately important,Moderately important,,,2D,2D,,3D (SPIM/large volume),,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other conference or event,Conference dedicated to imaging or image analysis,"Twitter / X, Other social media",,,,,,,,,Student,Trainee,Analyst,Medium Skill,High Comfort,Variable Automation,Life Sciences,
11/25/2024 7:32:57,Yes,Undergraduate/Graduate student,Cell/Molecular Biology,Europe,4,2,4,4.0,"Ask a friend or colleague to help me, Look up solutions generally on the internet (Google)","I use it as a place to look for information, but I don't post there (and don't especially want to)",1,1,Not at all preferable,Very preferable,Very preferable,Very preferable,Very preferable,Moderately preferable,Somewhat preferable,Not at all preferable,Moderately interested,Very interested,Moderately interested,Very interested,Somewhat interested,Very interested,Very interested,Very interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Open source point-and-click software","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Very important,Very important,Very important,Moderately important,Somewhat important,Very important,Very important,,,"2D + time, 3D (<3000x3000x100), 3D + time",,,,,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other conference or event,,Other social media,,,,,,,,,Student,Trainee,Balanced,Low Skill,Medium Comfort,Variable Automation,Life Sciences,
11/25/2024 9:55:24,Yes,Postdoctoral fellow,"Cell/Molecular Biology, Developmental Biology, Image analysis/processing",North America,5,4,6,5.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions generally on the internet (Google)",I've seen it come up in search results but I don't use it as a place to regularly look for information,7,2,Not at all preferable,Very preferable,Not at all preferable,Somewhat preferable,Very preferable,Somewhat preferable,Somewhat preferable,Not at all preferable,Somewhat interested,Somewhat interested,Very interested,Very interested,Somewhat interested,Somewhat interested,Very interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,3D + time,,3D + time,,,,,,,,,Segmenting and tracking nuclei,"Segmenting cell shape, identifying objects within objects",when I manually curate some of the data and compare to my automated pipeline and see that they align ,No tools,No tools,,,,,,,,,,,,,,,,,,,,"Other social media, Email list",,"Twitter / X, Other social media, Email list",,"No, often they are not set up to allow you to work with your own data and that is less useful. Working with toy data is helpful for learning but often doesn't translate to my own project. ",,,Have office hours for one-on-one help that new users could sign up for. ,have better meta data curation about samples that is well organized and has an organized file naming system attached to it,,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,High Comfort,Variable Automation,Life Sciences,No
11/26/2024 10:01:04,Yes,Postdoctoral fellow,"Chemistry/Biochemistry, Image analysis/processing, Deep learning",Europe,3,5,6,4.0,"Sit down with a tool I know and start playing with the data, Look up solutions generally on the internet (Google), Look up solutions on a particular website (please list below), Stack overflow ",I've seen it come up in search results but I don't use it as a place to regularly look for information,3,5,Very preferable,Very preferable,Somewhat preferable,Moderately preferable,Somewhat preferable,Moderately preferable,Somewhat preferable,Not at all preferable,Moderately interested,Very interested,Very interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Other commercial software, Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Very important,Very important,Very important,Moderately important,Very important,Moderately important,Moderately important,,,"3D (<3000x3000x100), 3D (SPIM/large volume)",,,,,,,"3D (<3000x3000x100), 3D (SPIM/large volume)",,Cell segmentation ,Vessel segmentation,It's never good enough!,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other conference or event,"Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis, Hackathon (software development meetup) dedicated to imaging or image analysis","Email list, Central online calendar of events",CBIAS,The time cost of learning new software ,EMIM,Validation of ML models,,,,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,High Comfort,Variable Automation,Life Sciences,No
11/26/2024 10:52:28,Yes,"Postdoctoral fellow, Facility staff, Image/data analyst","Chemistry/Biochemistry, Cell/Molecular Biology, Image analysis/processing",Europe,3,4,3,3.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google)","I use it as a place to look for information, but I don't post there (but I do want to or wish I could)",4,4,Moderately preferable,Very preferable,Moderately preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Very interested,Moderately interested,Very interested,Very interested,Very interested,Somewhat interested,Moderately interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Moderately important,Moderately important,Moderately important,Somewhat important,Somewhat important,Not at all important,Very important,2D + time,,"3D + time, 3D large volume + time","3D + time, 3D large volume + time",,,,,3D + time,,,Nuclei detection,"Cross correlation, TIRF-Image-Analysis","Comparison to manual analysis, FAIR principles",No tools,No tools,,,,,,,,,,,,,,,,,,,,Other conference or event,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis","My local microscopy facility, Email list, Central online calendar of events",,"Yes, ZIDAS Summer School taught me QuPath & Ilastik and I am using them successfully since then",,,,,"Overview-page of tutorials for different image analysis tools. E.g. ""how to use Ilastik/Cellprofiler/..."". I guess it helps people a lot to easily access information on how to get started and might help to learn about other options/trying out new software to solve problems",,Faculty/Staff,Trainee,Balanced,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,Yes
11/26/2024 12:23:06,Yes,Undergraduate/Graduate student,Cell/Molecular Biology,Europe,2,3,5,5.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions generally on the internet (Google)",I've never heard of it,2,1,Moderately preferable,Moderately preferable,Moderately preferable,Very preferable,Very preferable,Very preferable,Very preferable,Not at all preferable,Somewhat interested,Very interested,Very interested,Moderately interested,Somewhat interested,Very interested,Very interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Open source point-and-click software","Commercial software that comes with my microscope (ie Columbus, Elements, Softworx, Zen, etc)",Moderately important,Very important,Moderately important,Very important,Very important,Moderately important,Moderately important,2D,"2D, 2D + time",2D,"2D, 2D + time",,,,,,,,Segmentation e.g. nuclei,"Single-cell tracking over time, e.g. cell cycle markers (and use of these markers to classify the cell cycle)",Manual verification of a small number of results e.g. checking nucleus segmentation by eye,No tools,No tools,,,,,,,,,,,,,,,,,,,,Word of mouth,Workshop/tutorial on imaging or image analysis,"My local microscopy facility, Email list",,,,,,,,,Student,Trainee,Imaging,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,
